Calculation1,City,County/State/ Territory,Count,Gender,School,Pivot Field Values
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,Adm,Male,BRET HARTE UNION HIGH SCHOOL,8
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,App,Male,BRET HARTE UNION HIGH SCHOOL,9
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,Enr,Female,BRET HARTE UNION HIGH SCHOOL,5
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,Adm,Female,BRET HARTE UNION HIGH SCHOOL,8
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,App,Female,BRET HARTE UNION HIGH SCHOOL,10
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,Enr,All,BRET HARTE UNION HIGH SCHOOL,7
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,Adm,All,BRET HARTE UNION HIGH SCHOOL,16
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,App,All,BRET HARTE UNION HIGH SCHOOL,19
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,Enr,Male,BRIGHT STAR SECONDARY ACADEMY,13
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,Adm,Male,BRIGHT STAR SECONDARY ACADEMY,20
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,App,Male,BRIGHT STAR SECONDARY ACADEMY,26
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,Enr,Female,BRIGHT STAR SECONDARY ACADEMY,4
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,Adm,Female,BRIGHT STAR SECONDARY ACADEMY,9
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,App,Female,BRIGHT STAR SECONDARY ACADEMY,11
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,Enr,All,BRIGHT STAR SECONDARY ACADEMY,17
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,Adm,All,BRIGHT STAR SECONDARY ACADEMY,29
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,App,All,BRIGHT STAR SECONDARY ACADEMY,37
BUCKINGHAM COLLEGIATE CHR ACDM53596,Vacaville,Solano,Enr,Male,BUCKINGHAM COLLEGIATE CHR ACDM,3
BUCKINGHAM COLLEGIATE CHR ACDM53596,Vacaville,Solano,Adm,Male,BUCKINGHAM COLLEGIATE CHR ACDM,5
BUCKINGHAM COLLEGIATE CHR ACDM53596,Vacaville,Solano,App,Male,BUCKINGHAM COLLEGIATE CHR ACDM,10
BUCKINGHAM COLLEGIATE CHR ACDM53596,Vacaville,Solano,Adm,Female,BUCKINGHAM COLLEGIATE CHR ACDM,5
BUCKINGHAM COLLEGIATE CHR ACDM53596,Vacaville,Solano,App,Female,BUCKINGHAM COLLEGIATE CHR ACDM,12
BUCKINGHAM COLLEGIATE CHR ACDM53596,Vacaville,Solano,Enr,All,BUCKINGHAM COLLEGIATE CHR ACDM,5
BUCKINGHAM COLLEGIATE CHR ACDM53596,Vacaville,Solano,Adm,All,BUCKINGHAM COLLEGIATE CHR ACDM,10
BUCKINGHAM COLLEGIATE CHR ACDM53596,Vacaville,Solano,App,All,BUCKINGHAM COLLEGIATE CHR ACDM,22
BUENA HIGH SCHOOL53647,Ventura,Ventura,Enr,Male,BUENA HIGH SCHOOL,5
BUENA HIGH SCHOOL53647,Ventura,Ventura,Adm,Male,BUENA HIGH SCHOOL,19
BUENA HIGH SCHOOL53647,Ventura,Ventura,App,Male,BUENA HIGH SCHOOL,27
BUENA HIGH SCHOOL53647,Ventura,Ventura,Enr,Female,BUENA HIGH SCHOOL,14
BUENA HIGH SCHOOL53647,Ventura,Ventura,Adm,Female,BUENA HIGH SCHOOL,23
BUENA HIGH SCHOOL53647,Ventura,Ventura,App,Female,BUENA HIGH SCHOOL,34
BUENA HIGH SCHOOL53647,Ventura,Ventura,Enr,All,BUENA HIGH SCHOOL,19
BUENA HIGH SCHOOL53647,Ventura,Ventura,Adm,All,BUENA HIGH SCHOOL,42
BUENA HIGH SCHOOL53647,Ventura,Ventura,App,All,BUENA HIGH SCHOOL,61
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,Enr,Male,BUENA PARK HIGH SCHOOL,15
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,Adm,Male,BUENA PARK HIGH SCHOOL,27
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,App,Male,BUENA PARK HIGH SCHOOL,36
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,Enr,Female,BUENA PARK HIGH SCHOOL,14
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,Adm,Female,BUENA PARK HIGH SCHOOL,29
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,App,Female,BUENA PARK HIGH SCHOOL,50
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,Enr,All,BUENA PARK HIGH SCHOOL,29
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,Adm,All,BUENA PARK HIGH SCHOOL,56
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,App,All,BUENA PARK HIGH SCHOOL,86
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,Enr,Male,BUHACH COLONY HIGH SCHOOL,15
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,Adm,Male,BUHACH COLONY HIGH SCHOOL,26
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,App,Male,BUHACH COLONY HIGH SCHOOL,36
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,Enr,Female,BUHACH COLONY HIGH SCHOOL,19
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,Adm,Female,BUHACH COLONY HIGH SCHOOL,30
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,App,Female,BUHACH COLONY HIGH SCHOOL,40
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,Enr,All,BUHACH COLONY HIGH SCHOOL,34
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,Adm,All,BUHACH COLONY HIGH SCHOOL,56
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,App,All,BUHACH COLONY HIGH SCHOOL,76
BULLARD HIGH SCHOOL50973,Fresno,Fresno,Enr,Male,BULLARD HIGH SCHOOL,5
BULLARD HIGH SCHOOL50973,Fresno,Fresno,Adm,Male,BULLARD HIGH SCHOOL,19
BULLARD HIGH SCHOOL50973,Fresno,Fresno,App,Male,BULLARD HIGH SCHOOL,31
BULLARD HIGH SCHOOL50973,Fresno,Fresno,Enr,Female,BULLARD HIGH SCHOOL,8
BULLARD HIGH SCHOOL50973,Fresno,Fresno,Adm,Female,BULLARD HIGH SCHOOL,25
BULLARD HIGH SCHOOL50973,Fresno,Fresno,App,Female,BULLARD HIGH SCHOOL,48
BULLARD HIGH SCHOOL50973,Fresno,Fresno,Enr,All,BULLARD HIGH SCHOOL,13
BULLARD HIGH SCHOOL50973,Fresno,Fresno,Adm,All,BULLARD HIGH SCHOOL,44
BULLARD HIGH SCHOOL50973,Fresno,Fresno,App,All,BULLARD HIGH SCHOOL,79
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,Enr,Male,BURBANK SENIOR HIGH SCHOOL,25
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,Adm,Male,BURBANK SENIOR HIGH SCHOOL,46
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,App,Male,BURBANK SENIOR HIGH SCHOOL,70
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,Enr,Female,BURBANK SENIOR HIGH SCHOOL,26
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,Adm,Female,BURBANK SENIOR HIGH SCHOOL,52
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,App,Female,BURBANK SENIOR HIGH SCHOOL,79
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,Enr,All,BURBANK SENIOR HIGH SCHOOL,51
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,Adm,All,BURBANK SENIOR HIGH SCHOOL,98
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,App,All,BURBANK SENIOR HIGH SCHOOL,149
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,Enr,Male,BURLINGAME HIGH SCHOOL,10
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,Adm,Male,BURLINGAME HIGH SCHOOL,39
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,App,Male,BURLINGAME HIGH SCHOOL,60
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,Enr,Female,BURLINGAME HIGH SCHOOL,22
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,Adm,Female,BURLINGAME HIGH SCHOOL,47
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,App,Female,BURLINGAME HIGH SCHOOL,81
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,Enr,All,BURLINGAME HIGH SCHOOL,32
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,Adm,All,BURLINGAME HIGH SCHOOL,87
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,App,All,BURLINGAME HIGH SCHOOL,143
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,Enr,Male,C K MCCLATCHY HIGH SCHOOL,12
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,Adm,Male,C K MCCLATCHY HIGH SCHOOL,23
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,App,Male,C K MCCLATCHY HIGH SCHOOL,41
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,Enr,Female,C K MCCLATCHY HIGH SCHOOL,29
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,Adm,Female,C K MCCLATCHY HIGH SCHOOL,52
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,App,Female,C K MCCLATCHY HIGH SCHOOL,72
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,Enr,All,C K MCCLATCHY HIGH SCHOOL,41
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,Adm,All,C K MCCLATCHY HIGH SCHOOL,75
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,App,All,C K MCCLATCHY HIGH SCHOOL,113
CABRILLO HIGH SCHOOL51450,Lompoc,Santa Barbara,Adm,Male,CABRILLO HIGH SCHOOL,5
CABRILLO HIGH SCHOOL51450,Lompoc,Santa Barbara,App,Male,CABRILLO HIGH SCHOOL,16
CABRILLO HIGH SCHOOL51450,Lompoc,Santa Barbara,Enr,Female,CABRILLO HIGH SCHOOL,7
CABRILLO HIGH SCHOOL51450,Lompoc,Santa Barbara,Adm,Female,CABRILLO HIGH SCHOOL,17
CABRILLO HIGH SCHOOL51450,Lompoc,Santa Barbara,App,Female,CABRILLO HIGH SCHOOL,26
CABRILLO HIGH SCHOOL51450,Lompoc,Santa Barbara,Enr,All,CABRILLO HIGH SCHOOL,8
CABRILLO HIGH SCHOOL51450,Lompoc,Santa Barbara,Adm,All,CABRILLO HIGH SCHOOL,22
CABRILLO HIGH SCHOOL51450,Lompoc,Santa Barbara,App,All,CABRILLO HIGH SCHOOL,42
CAJON HIGH SCHOOL52773,San Bernardino,San Bernardino,Enr,Male,CAJON HIGH SCHOOL,20
CAJON HIGH SCHOOL52773,San Bernardino,San Bernardino,Adm,Male,CAJON HIGH SCHOOL,29
CAJON HIGH SCHOOL52773,San Bernardino,San Bernardino,App,Male,CAJON HIGH SCHOOL,53
CAJON HIGH SCHOOL52773,San Bernardino,San Bernardino,Enr,Female,CAJON HIGH SCHOOL,25
CAJON HIGH SCHOOL52773,San Bernardino,San Bernardino,Adm,Female,CAJON HIGH SCHOOL,44
CAJON HIGH SCHOOL52773,San Bernardino,San Bernardino,App,Female,CAJON HIGH SCHOOL,76
CAJON HIGH SCHOOL52773,San Bernardino,San Bernardino,Enr,All,CAJON HIGH SCHOOL,45
CAJON HIGH SCHOOL52773,San Bernardino,San Bernardino,Adm,All,CAJON HIGH SCHOOL,73
CAJON HIGH SCHOOL52773,San Bernardino,San Bernardino,App,All,CAJON HIGH SCHOOL,129
CALABASAS HIGH SCHOOL50421,Calabasas,Los Angeles,Enr,Male,CALABASAS HIGH SCHOOL,25
CALABASAS HIGH SCHOOL50421,Calabasas,Los Angeles,Adm,Male,CALABASAS HIGH SCHOOL,54
CALABASAS HIGH SCHOOL50421,Calabasas,Los Angeles,App,Male,CALABASAS HIGH SCHOOL,76
CALABASAS HIGH SCHOOL50421,Calabasas,Los Angeles,Enr,Female,CALABASAS HIGH SCHOOL,37
CALABASAS HIGH SCHOOL50421,Calabasas,Los Angeles,Adm,Female,CALABASAS HIGH SCHOOL,69
CALABASAS HIGH SCHOOL50421,Calabasas,Los Angeles,App,Female,CALABASAS HIGH SCHOOL,97
CALABASAS HIGH SCHOOL50421,Calabasas,Los Angeles,Enr,All,CALABASAS HIGH SCHOOL,62
CALABASAS HIGH SCHOOL50421,Calabasas,Los Angeles,Adm,All,CALABASAS HIGH SCHOOL,123
CALABASAS HIGH SCHOOL50421,Calabasas,Los Angeles,App,All,CALABASAS HIGH SCHOOL,174
CALAVERAS HIGH SCHOOL52760,San Andreas,Calaveras,Enr,Male,CALAVERAS HIGH SCHOOL,5
CALAVERAS HIGH SCHOOL52760,San Andreas,Calaveras,Adm,Male,CALAVERAS HIGH SCHOOL,8
CALAVERAS HIGH SCHOOL52760,San Andreas,Calaveras,App,Male,CALAVERAS HIGH SCHOOL,8
CALAVERAS HIGH SCHOOL52760,San Andreas,Calaveras,Enr,Female,CALAVERAS HIGH SCHOOL,4
CALAVERAS HIGH SCHOOL52760,San Andreas,Calaveras,Adm,Female,CALAVERAS HIGH SCHOOL,7
CALAVERAS HIGH SCHOOL52760,San Andreas,Calaveras,App,Female,CALAVERAS HIGH SCHOOL,10
CALAVERAS HIGH SCHOOL52760,San Andreas,Calaveras,Enr,All,CALAVERAS HIGH SCHOOL,9
CALAVERAS HIGH SCHOOL52760,San Andreas,Calaveras,Adm,All,CALAVERAS HIGH SCHOOL,15
CALAVERAS HIGH SCHOOL52760,San Andreas,Calaveras,App,All,CALAVERAS HIGH SCHOOL,18
CALEXICO HIGH SCHOOL50425,Calexico,Imperial,Enr,Male,CALEXICO HIGH SCHOOL,25
CALEXICO HIGH SCHOOL50425,Calexico,Imperial,Adm,Male,CALEXICO HIGH SCHOOL,31
CALEXICO HIGH SCHOOL50425,Calexico,Imperial,App,Male,CALEXICO HIGH SCHOOL,40
CALEXICO HIGH SCHOOL50425,Calexico,Imperial,Enr,Female,CALEXICO HIGH SCHOOL,17
CALEXICO HIGH SCHOOL50425,Calexico,Imperial,Adm,Female,CALEXICO HIGH SCHOOL,35
CALEXICO HIGH SCHOOL50425,Calexico,Imperial,App,Female,CALEXICO HIGH SCHOOL,55
CALEXICO HIGH SCHOOL50425,Calexico,Imperial,Enr,All,CALEXICO HIGH SCHOOL,42
CALEXICO HIGH SCHOOL50425,Calexico,Imperial,Adm,All,CALEXICO HIGH SCHOOL,66
CALEXICO HIGH SCHOOL50425,Calexico,Imperial,App,All,CALEXICO HIGH SCHOOL,95
CALIFORNIA ACAD MATH & SCIENCE50491,Carson,Los Angeles,Enr,Male,CALIFORNIA ACAD MATH & SCIENCE,20
CALIFORNIA ACAD MATH & SCIENCE50491,Carson,Los Angeles,Adm,Male,CALIFORNIA ACAD MATH & SCIENCE,46
CALIFORNIA ACAD MATH & SCIENCE50491,Carson,Los Angeles,App,Male,CALIFORNIA ACAD MATH & SCIENCE,61
CALIFORNIA ACAD MATH & SCIENCE50491,Carson,Los Angeles,Enr,Female,CALIFORNIA ACAD MATH & SCIENCE,24
CALIFORNIA ACAD MATH & SCIENCE50491,Carson,Los Angeles,Adm,Female,CALIFORNIA ACAD MATH & SCIENCE,49
CALIFORNIA ACAD MATH & SCIENCE50491,Carson,Los Angeles,App,Female,CALIFORNIA ACAD MATH & SCIENCE,70
CALIFORNIA ACAD MATH & SCIENCE50491,Carson,Los Angeles,Enr,All,CALIFORNIA ACAD MATH & SCIENCE,44
CALIFORNIA ACAD MATH & SCIENCE50491,Carson,Los Angeles,Adm,All,CALIFORNIA ACAD MATH & SCIENCE,95
CALIFORNIA ACAD MATH & SCIENCE50491,Carson,Los Angeles,App,All,CALIFORNIA ACAD MATH & SCIENCE,131
CALIFORNIA CONNCT ACDMY S CAL54092,San Juan Capistrano,Orange,Adm,Male,CALIFORNIA CONNCT ACDMY S CAL,6
CALIFORNIA CONNCT ACDMY S CAL54092,San Juan Capistrano,Orange,App,Male,CALIFORNIA CONNCT ACDMY S CAL,9
CALIFORNIA CONNCT ACDMY S CAL54092,San Juan Capistrano,Orange,Enr,Female,CALIFORNIA CONNCT ACDMY S CAL,6
CALIFORNIA CONNCT ACDMY S CAL54092,San Juan Capistrano,Orange,Adm,Female,CALIFORNIA CONNCT ACDMY S CAL,11
CALIFORNIA CONNCT ACDMY S CAL54092,San Juan Capistrano,Orange,App,Female,CALIFORNIA CONNCT ACDMY S CAL,26
CALIFORNIA CONNCT ACDMY S CAL54092,San Juan Capistrano,Orange,Enr,All,CALIFORNIA CONNCT ACDMY S CAL,7
CALIFORNIA CONNCT ACDMY S CAL54092,San Juan Capistrano,Orange,Adm,All,CALIFORNIA CONNCT ACDMY S CAL,17
CALIFORNIA CONNCT ACDMY S CAL54092,San Juan Capistrano,Orange,App,All,CALIFORNIA CONNCT ACDMY S CAL,35
CALIFORNIA HIGH SCHOOL53229,San Ramon,Contra Costa,Enr,Male,CALIFORNIA HIGH SCHOOL,51
CALIFORNIA HIGH SCHOOL53229,San Ramon,Contra Costa,Adm,Male,CALIFORNIA HIGH SCHOOL,82
CALIFORNIA HIGH SCHOOL53229,San Ramon,Contra Costa,App,Male,CALIFORNIA HIGH SCHOOL,123
CALIFORNIA HIGH SCHOOL53229,San Ramon,Contra Costa,Enr,Female,CALIFORNIA HIGH SCHOOL,40
CALIFORNIA HIGH SCHOOL53229,San Ramon,Contra Costa,Adm,Female,CALIFORNIA HIGH SCHOOL,76
CALIFORNIA HIGH SCHOOL53229,San Ramon,Contra Costa,App,Female,CALIFORNIA HIGH SCHOOL,105
CALIFORNIA HIGH SCHOOL53229,San Ramon,Contra Costa,Enr,All,CALIFORNIA HIGH SCHOOL,91
CALIFORNIA HIGH SCHOOL53229,San Ramon,Contra Costa,Adm,All,CALIFORNIA HIGH SCHOOL,158
CALIFORNIA HIGH SCHOOL53229,San Ramon,Contra Costa,App,All,CALIFORNIA HIGH SCHOOL,230
CALIFORNIA HIGH SCHOOL53755,Whittier,Los Angeles,Enr,Male,CALIFORNIA HIGH SCHOOL,16
CALIFORNIA HIGH SCHOOL53755,Whittier,Los Angeles,Adm,Male,CALIFORNIA HIGH SCHOOL,27
CALIFORNIA HIGH SCHOOL53755,Whittier,Los Angeles,App,Male,CALIFORNIA HIGH SCHOOL,43
CALIFORNIA HIGH SCHOOL53755,Whittier,Los Angeles,Enr,Female,CALIFORNIA HIGH SCHOOL,25
CALIFORNIA HIGH SCHOOL53755,Whittier,Los Angeles,Adm,Female,CALIFORNIA HIGH SCHOOL,52
CALIFORNIA HIGH SCHOOL53755,Whittier,Los Angeles,App,Female,CALIFORNIA HIGH SCHOOL,99
CALIFORNIA HIGH SCHOOL53755,Whittier,Los Angeles,Enr,All,CALIFORNIA HIGH SCHOOL,41
CALIFORNIA HIGH SCHOOL53755,Whittier,Los Angeles,Adm,All,CALIFORNIA HIGH SCHOOL,79
CALIFORNIA HIGH SCHOOL53755,Whittier,Los Angeles,App,All,CALIFORNIA HIGH SCHOOL,142
CALISTOGA HIGH SCHOOL50435,Calistoga,Napa,Adm,Male,CALISTOGA HIGH SCHOOL,5
CALISTOGA HIGH SCHOOL50435,Calistoga,Napa,App,Male,CALISTOGA HIGH SCHOOL,8
CALISTOGA HIGH SCHOOL50435,Calistoga,Napa,Enr,Female,CALISTOGA HIGH SCHOOL,6
CALISTOGA HIGH SCHOOL50435,Calistoga,Napa,Adm,Female,CALISTOGA HIGH SCHOOL,10
CALISTOGA HIGH SCHOOL50435,Calistoga,Napa,App,Female,CALISTOGA HIGH SCHOOL,13
CALISTOGA HIGH SCHOOL50435,Calistoga,Napa,Enr,All,CALISTOGA HIGH SCHOOL,8
CALISTOGA HIGH SCHOOL50435,Calistoga,Napa,Adm,All,CALISTOGA HIGH SCHOOL,15
CALISTOGA HIGH SCHOOL50435,Calistoga,Napa,App,All,CALISTOGA HIGH SCHOOL,21
CAMPOLINDO HIGH SCHOOL52058,Moraga,Contra Costa,Enr,Male,CAMPOLINDO HIGH SCHOOL,34
CAMPOLINDO HIGH SCHOOL52058,Moraga,Contra Costa,Adm,Male,CAMPOLINDO HIGH SCHOOL,60
CAMPOLINDO HIGH SCHOOL52058,Moraga,Contra Costa,App,Male,CAMPOLINDO HIGH SCHOOL,81
CAMPOLINDO HIGH SCHOOL52058,Moraga,Contra Costa,Enr,Female,CAMPOLINDO HIGH SCHOOL,24
CAMPOLINDO HIGH SCHOOL52058,Moraga,Contra Costa,Adm,Female,CAMPOLINDO HIGH SCHOOL,53
CAMPOLINDO HIGH SCHOOL52058,Moraga,Contra Costa,App,Female,CAMPOLINDO HIGH SCHOOL,75
CAMPOLINDO HIGH SCHOOL52058,Moraga,Contra Costa,Enr,All,CAMPOLINDO HIGH SCHOOL,58
CAMPOLINDO HIGH SCHOOL52058,Moraga,Contra Costa,Adm,All,CAMPOLINDO HIGH SCHOOL,113
CAMPOLINDO HIGH SCHOOL52058,Moraga,Contra Costa,App,All,CAMPOLINDO HIGH SCHOOL,156
CANOGA PARK HIGH SCHOOL50465,Canoga Park,Los Angeles,Enr,Male,CANOGA PARK HIGH SCHOOL,3
CANOGA PARK HIGH SCHOOL50465,Canoga Park,Los Angeles,Adm,Male,CANOGA PARK HIGH SCHOOL,10
CANOGA PARK HIGH SCHOOL50465,Canoga Park,Los Angeles,App,Male,CANOGA PARK HIGH SCHOOL,15
CANOGA PARK HIGH SCHOOL50465,Canoga Park,Los Angeles,Enr,Female,CANOGA PARK HIGH SCHOOL,6
CANOGA PARK HIGH SCHOOL50465,Canoga Park,Los Angeles,Adm,Female,CANOGA PARK HIGH SCHOOL,12
CANOGA PARK HIGH SCHOOL50465,Canoga Park,Los Angeles,App,Female,CANOGA PARK HIGH SCHOOL,24
CANOGA PARK HIGH SCHOOL50465,Canoga Park,Los Angeles,Enr,All,CANOGA PARK HIGH SCHOOL,9
CANOGA PARK HIGH SCHOOL50465,Canoga Park,Los Angeles,Adm,All,CANOGA PARK HIGH SCHOOL,22
CANOGA PARK HIGH SCHOOL50465,Canoga Park,Los Angeles,App,All,CANOGA PARK HIGH SCHOOL,39
CANYON CREST ACADEMY50893,San Diego,San Diego,Enr,Male,CANYON CREST ACADEMY,54
CANYON CREST ACADEMY50893,San Diego,San Diego,Adm,Male,CANYON CREST ACADEMY,109
CANYON CREST ACADEMY50893,San Diego,San Diego,App,Male,CANYON CREST ACADEMY,136
CANYON CREST ACADEMY50893,San Diego,San Diego,Enr,Female,CANYON CREST ACADEMY,50
CANYON CREST ACADEMY50893,San Diego,San Diego,Adm,Female,CANYON CREST ACADEMY,111
CANYON CREST ACADEMY50893,San Diego,San Diego,App,Female,CANYON CREST ACADEMY,143
CANYON CREST ACADEMY50893,San Diego,San Diego,Enr,All,CANYON CREST ACADEMY,104
CANYON CREST ACADEMY50893,San Diego,San Diego,Adm,All,CANYON CREST ACADEMY,221
CANYON CREST ACADEMY50893,San Diego,San Diego,App,All,CANYON CREST ACADEMY,281
CANYON HIGH SCHOOL52267,Anaheim,Orange,Enr,Male,CANYON HIGH SCHOOL,37
CANYON HIGH SCHOOL52267,Anaheim,Orange,Adm,Male,CANYON HIGH SCHOOL,61
CANYON HIGH SCHOOL52267,Anaheim,Orange,App,Male,CANYON HIGH SCHOOL,87
CANYON HIGH SCHOOL52267,Anaheim,Orange,Enr,Female,CANYON HIGH SCHOOL,35
CANYON HIGH SCHOOL52267,Anaheim,Orange,Adm,Female,CANYON HIGH SCHOOL,73
CANYON HIGH SCHOOL52267,Anaheim,Orange,App,Female,CANYON HIGH SCHOOL,99
CANYON HIGH SCHOOL52267,Anaheim,Orange,Enr,All,CANYON HIGH SCHOOL,72
CANYON HIGH SCHOOL52267,Anaheim,Orange,Adm,All,CANYON HIGH SCHOOL,134
CANYON HIGH SCHOOL52267,Anaheim,Orange,App,All,CANYON HIGH SCHOOL,186
CANYON HIGH SCHOOL53341,Canyon Country,Los Angeles,Enr,Male,CANYON HIGH SCHOOL,7
CANYON HIGH SCHOOL53341,Canyon Country,Los Angeles,Adm,Male,CANYON HIGH SCHOOL,16
CANYON HIGH SCHOOL53341,Canyon Country,Los Angeles,App,Male,CANYON HIGH SCHOOL,29
CANYON HIGH SCHOOL53341,Canyon Country,Los Angeles,Enr,Female,CANYON HIGH SCHOOL,16
CANYON HIGH SCHOOL53341,Canyon Country,Los Angeles,Adm,Female,CANYON HIGH SCHOOL,33
CANYON HIGH SCHOOL53341,Canyon Country,Los Angeles,App,Female,CANYON HIGH SCHOOL,52
CANYON HIGH SCHOOL53341,Canyon Country,Los Angeles,Enr,All,CANYON HIGH SCHOOL,23
CANYON HIGH SCHOOL53341,Canyon Country,Los Angeles,Adm,All,CANYON HIGH SCHOOL,49
CANYON HIGH SCHOOL53341,Canyon Country,Los Angeles,App,All,CANYON HIGH SCHOOL,81
CANYON SPRINGS HIGH SCHOOL52059,Moreno Valley,Riverside,Enr,Male,CANYON SPRINGS HIGH SCHOOL,22
CANYON SPRINGS HIGH SCHOOL52059,Moreno Valley,Riverside,Adm,Male,CANYON SPRINGS HIGH SCHOOL,31
CANYON SPRINGS HIGH SCHOOL52059,Moreno Valley,Riverside,App,Male,CANYON SPRINGS HIGH SCHOOL,48
CANYON SPRINGS HIGH SCHOOL52059,Moreno Valley,Riverside,Enr,Female,CANYON SPRINGS HIGH SCHOOL,37
CANYON SPRINGS HIGH SCHOOL52059,Moreno Valley,Riverside,Adm,Female,CANYON SPRINGS HIGH SCHOOL,56
CANYON SPRINGS HIGH SCHOOL52059,Moreno Valley,Riverside,App,Female,CANYON SPRINGS HIGH SCHOOL,77
CANYON SPRINGS HIGH SCHOOL52059,Moreno Valley,Riverside,Enr,All,CANYON SPRINGS HIGH SCHOOL,59
CANYON SPRINGS HIGH SCHOOL52059,Moreno Valley,Riverside,Adm,All,CANYON SPRINGS HIGH SCHOOL,87
CANYON SPRINGS HIGH SCHOOL52059,Moreno Valley,Riverside,App,All,CANYON SPRINGS HIGH SCHOOL,125
CAPISTRANO VALLEY HIGH SCHOOL51968,Mission Viejo,Orange,Enr,Male,CAPISTRANO VALLEY HIGH SCHOOL,27
CAPISTRANO VALLEY HIGH SCHOOL51968,Mission Viejo,Orange,Adm,Male,CAPISTRANO VALLEY HIGH SCHOOL,51
CAPISTRANO VALLEY HIGH SCHOOL51968,Mission Viejo,Orange,App,Male,CAPISTRANO VALLEY HIGH SCHOOL,79
CAPISTRANO VALLEY HIGH SCHOOL51968,Mission Viejo,Orange,Enr,Female,CAPISTRANO VALLEY HIGH SCHOOL,31
CAPISTRANO VALLEY HIGH SCHOOL51968,Mission Viejo,Orange,Adm,Female,CAPISTRANO VALLEY HIGH SCHOOL,53
CAPISTRANO VALLEY HIGH SCHOOL51968,Mission Viejo,Orange,App,Female,CAPISTRANO VALLEY HIGH SCHOOL,79
