Calculation1,City,County/State/ Territory,Count,Gender,School,Pivot Field Values
MENLO ATHERTON HIGH SCHOOL50170,Atherton,San Mateo,Enr,All,MENLO ATHERTON HIGH SCHOOL,48
MENLO ATHERTON HIGH SCHOOL50170,Atherton,San Mateo,Adm,All,MENLO ATHERTON HIGH SCHOOL,125
MENLO ATHERTON HIGH SCHOOL50170,Atherton,San Mateo,App,All,MENLO ATHERTON HIGH SCHOOL,158
MERCED HIGH SCHOOL51963,Merced,Merced,Enr,Male,MERCED HIGH SCHOOL,11
MERCED HIGH SCHOOL51963,Merced,Merced,Adm,Male,MERCED HIGH SCHOOL,16
MERCED HIGH SCHOOL51963,Merced,Merced,App,Male,MERCED HIGH SCHOOL,22
MERCED HIGH SCHOOL51963,Merced,Merced,Enr,Female,MERCED HIGH SCHOOL,23
MERCED HIGH SCHOOL51963,Merced,Merced,Adm,Female,MERCED HIGH SCHOOL,32
MERCED HIGH SCHOOL51963,Merced,Merced,App,Female,MERCED HIGH SCHOOL,39
MERCED HIGH SCHOOL51963,Merced,Merced,Enr,All,MERCED HIGH SCHOOL,34
MERCED HIGH SCHOOL51963,Merced,Merced,Adm,All,MERCED HIGH SCHOOL,48
MERCED HIGH SCHOOL51963,Merced,Merced,App,All,MERCED HIGH SCHOOL,61
MERRILL F WEST HIGH SCHOOL53532,Tracy,San Joaquin,Enr,Male,MERRILL F WEST HIGH SCHOOL,21
MERRILL F WEST HIGH SCHOOL53532,Tracy,San Joaquin,Adm,Male,MERRILL F WEST HIGH SCHOOL,34
MERRILL F WEST HIGH SCHOOL53532,Tracy,San Joaquin,App,Male,MERRILL F WEST HIGH SCHOOL,42
MERRILL F WEST HIGH SCHOOL53532,Tracy,San Joaquin,Enr,Female,MERRILL F WEST HIGH SCHOOL,19
MERRILL F WEST HIGH SCHOOL53532,Tracy,San Joaquin,Adm,Female,MERRILL F WEST HIGH SCHOOL,40
MERRILL F WEST HIGH SCHOOL53532,Tracy,San Joaquin,App,Female,MERRILL F WEST HIGH SCHOOL,51
MERRILL F WEST HIGH SCHOOL53532,Tracy,San Joaquin,Enr,All,MERRILL F WEST HIGH SCHOOL,40
MERRILL F WEST HIGH SCHOOL53532,Tracy,San Joaquin,Adm,All,MERRILL F WEST HIGH SCHOOL,74
MERRILL F WEST HIGH SCHOOL53532,Tracy,San Joaquin,App,All,MERRILL F WEST HIGH SCHOOL,93
MESA VERDE HIGH SCHOOL50587,Citrus Heights,Sacramento,Enr,Male,MESA VERDE HIGH SCHOOL,7
MESA VERDE HIGH SCHOOL50587,Citrus Heights,Sacramento,Adm,Male,MESA VERDE HIGH SCHOOL,11
MESA VERDE HIGH SCHOOL50587,Citrus Heights,Sacramento,App,Male,MESA VERDE HIGH SCHOOL,14
MESA VERDE HIGH SCHOOL50587,Citrus Heights,Sacramento,Enr,Female,MESA VERDE HIGH SCHOOL,4
MESA VERDE HIGH SCHOOL50587,Citrus Heights,Sacramento,Adm,Female,MESA VERDE HIGH SCHOOL,6
MESA VERDE HIGH SCHOOL50587,Citrus Heights,Sacramento,App,Female,MESA VERDE HIGH SCHOOL,9
MESA VERDE HIGH SCHOOL50587,Citrus Heights,Sacramento,Enr,All,MESA VERDE HIGH SCHOOL,11
MESA VERDE HIGH SCHOOL50587,Citrus Heights,Sacramento,Adm,All,MESA VERDE HIGH SCHOOL,17
MESA VERDE HIGH SCHOOL50587,Citrus Heights,Sacramento,App,All,MESA VERDE HIGH SCHOOL,23
METROPOLITAN ARTS & TECH HS54107,San Francisco,San Francisco,Adm,Female,METROPOLITAN ARTS & TECH HS,3
METROPOLITAN ARTS & TECH HS54107,San Francisco,San Francisco,Adm,All,METROPOLITAN ARTS & TECH HS,4
METWEST HIGH SCHOOL53009,Oakland,Alameda,Adm,Male,METWEST HIGH SCHOOL,3
METWEST HIGH SCHOOL53009,Oakland,Alameda,App,Male,METWEST HIGH SCHOOL,5
METWEST HIGH SCHOOL53009,Oakland,Alameda,Adm,All,METWEST HIGH SCHOOL,5
METWEST HIGH SCHOOL53009,Oakland,Alameda,App,All,METWEST HIGH SCHOOL,9
MIDDLE COLLEGE HIGH SCHOOL51722,Los Angeles,Los Angeles,Enr,Male,MIDDLE COLLEGE HIGH SCHOOL,5
MIDDLE COLLEGE HIGH SCHOOL51722,Los Angeles,Los Angeles,Adm,Male,MIDDLE COLLEGE HIGH SCHOOL,8
MIDDLE COLLEGE HIGH SCHOOL51722,Los Angeles,Los Angeles,App,Male,MIDDLE COLLEGE HIGH SCHOOL,13
MIDDLE COLLEGE HIGH SCHOOL51722,Los Angeles,Los Angeles,Enr,Female,MIDDLE COLLEGE HIGH SCHOOL,6
MIDDLE COLLEGE HIGH SCHOOL51722,Los Angeles,Los Angeles,Adm,Female,MIDDLE COLLEGE HIGH SCHOOL,8
MIDDLE COLLEGE HIGH SCHOOL51722,Los Angeles,Los Angeles,App,Female,MIDDLE COLLEGE HIGH SCHOOL,18
MIDDLE COLLEGE HIGH SCHOOL51722,Los Angeles,Los Angeles,Enr,All,MIDDLE COLLEGE HIGH SCHOOL,11
MIDDLE COLLEGE HIGH SCHOOL51722,Los Angeles,Los Angeles,Adm,All,MIDDLE COLLEGE HIGH SCHOOL,16
MIDDLE COLLEGE HIGH SCHOOL51722,Los Angeles,Los Angeles,App,All,MIDDLE COLLEGE HIGH SCHOOL,31
MIDDLE COLLEGE HIGH SCHOOL52949,San Bernardino,San Bernardino,Enr,Male,MIDDLE COLLEGE HIGH SCHOOL,6
MIDDLE COLLEGE HIGH SCHOOL52949,San Bernardino,San Bernardino,Adm,Male,MIDDLE COLLEGE HIGH SCHOOL,9
MIDDLE COLLEGE HIGH SCHOOL52949,San Bernardino,San Bernardino,App,Male,MIDDLE COLLEGE HIGH SCHOOL,12
MIDDLE COLLEGE HIGH SCHOOL52949,San Bernardino,San Bernardino,Enr,Female,MIDDLE COLLEGE HIGH SCHOOL,9
MIDDLE COLLEGE HIGH SCHOOL52949,San Bernardino,San Bernardino,Adm,Female,MIDDLE COLLEGE HIGH SCHOOL,16
MIDDLE COLLEGE HIGH SCHOOL52949,San Bernardino,San Bernardino,App,Female,MIDDLE COLLEGE HIGH SCHOOL,19
MIDDLE COLLEGE HIGH SCHOOL52949,San Bernardino,San Bernardino,Enr,All,MIDDLE COLLEGE HIGH SCHOOL,15
MIDDLE COLLEGE HIGH SCHOOL52949,San Bernardino,San Bernardino,Adm,All,MIDDLE COLLEGE HIGH SCHOOL,25
MIDDLE COLLEGE HIGH SCHOOL52949,San Bernardino,San Bernardino,App,All,MIDDLE COLLEGE HIGH SCHOOL,31
MIDDLE COLLEGE HIGH SCHOOL53204,San Pablo,Contra Costa,Enr,Male,MIDDLE COLLEGE HIGH SCHOOL,8
MIDDLE COLLEGE HIGH SCHOOL53204,San Pablo,Contra Costa,Adm,Male,MIDDLE COLLEGE HIGH SCHOOL,11
MIDDLE COLLEGE HIGH SCHOOL53204,San Pablo,Contra Costa,App,Male,MIDDLE COLLEGE HIGH SCHOOL,15
MIDDLE COLLEGE HIGH SCHOOL53204,San Pablo,Contra Costa,Enr,Female,MIDDLE COLLEGE HIGH SCHOOL,6
MIDDLE COLLEGE HIGH SCHOOL53204,San Pablo,Contra Costa,Adm,Female,MIDDLE COLLEGE HIGH SCHOOL,10
MIDDLE COLLEGE HIGH SCHOOL53204,San Pablo,Contra Costa,App,Female,MIDDLE COLLEGE HIGH SCHOOL,16
MIDDLE COLLEGE HIGH SCHOOL53204,San Pablo,Contra Costa,Enr,All,MIDDLE COLLEGE HIGH SCHOOL,14
MIDDLE COLLEGE HIGH SCHOOL53204,San Pablo,Contra Costa,Adm,All,MIDDLE COLLEGE HIGH SCHOOL,21
MIDDLE COLLEGE HIGH SCHOOL53204,San Pablo,Contra Costa,App,All,MIDDLE COLLEGE HIGH SCHOOL,31
MIDDLE COLLEGE HIGH SCHOOL53258,Santa Ana,Orange,Adm,Male,MIDDLE COLLEGE HIGH SCHOOL,4
MIDDLE COLLEGE HIGH SCHOOL53258,Santa Ana,Orange,App,Male,MIDDLE COLLEGE HIGH SCHOOL,6
MIDDLE COLLEGE HIGH SCHOOL53258,Santa Ana,Orange,Enr,Female,MIDDLE COLLEGE HIGH SCHOOL,5
MIDDLE COLLEGE HIGH SCHOOL53258,Santa Ana,Orange,Adm,Female,MIDDLE COLLEGE HIGH SCHOOL,9
MIDDLE COLLEGE HIGH SCHOOL53258,Santa Ana,Orange,App,Female,MIDDLE COLLEGE HIGH SCHOOL,10
MIDDLE COLLEGE HIGH SCHOOL53258,Santa Ana,Orange,Enr,All,MIDDLE COLLEGE HIGH SCHOOL,7
MIDDLE COLLEGE HIGH SCHOOL53258,Santa Ana,Orange,Adm,All,MIDDLE COLLEGE HIGH SCHOOL,13
MIDDLE COLLEGE HIGH SCHOOL53258,Santa Ana,Orange,App,All,MIDDLE COLLEGE HIGH SCHOOL,16
MIDDLE COLLEGE HIGH SCHOOL53599,Stockton,San Joaquin,Enr,Male,MIDDLE COLLEGE HIGH SCHOOL,7
MIDDLE COLLEGE HIGH SCHOOL53599,Stockton,San Joaquin,Adm,Male,MIDDLE COLLEGE HIGH SCHOOL,10
MIDDLE COLLEGE HIGH SCHOOL53599,Stockton,San Joaquin,App,Male,MIDDLE COLLEGE HIGH SCHOOL,12
MIDDLE COLLEGE HIGH SCHOOL53599,Stockton,San Joaquin,Enr,Female,MIDDLE COLLEGE HIGH SCHOOL,11
MIDDLE COLLEGE HIGH SCHOOL53599,Stockton,San Joaquin,Adm,Female,MIDDLE COLLEGE HIGH SCHOOL,17
MIDDLE COLLEGE HIGH SCHOOL53599,Stockton,San Joaquin,App,Female,MIDDLE COLLEGE HIGH SCHOOL,21
MIDDLE COLLEGE HIGH SCHOOL53599,Stockton,San Joaquin,Enr,All,MIDDLE COLLEGE HIGH SCHOOL,18
MIDDLE COLLEGE HIGH SCHOOL53599,Stockton,San Joaquin,Adm,All,MIDDLE COLLEGE HIGH SCHOOL,27
MIDDLE COLLEGE HIGH SCHOOL53599,Stockton,San Joaquin,App,All,MIDDLE COLLEGE HIGH SCHOOL,33
MIDDLETOWN HIGH SCHOOL51970,Middletown,Lake,Adm,Female,MIDDLETOWN HIGH SCHOOL,7
MIDDLETOWN HIGH SCHOOL51970,Middletown,Lake,App,Female,MIDDLETOWN HIGH SCHOOL,8
MIDDLETOWN HIGH SCHOOL51970,Middletown,Lake,Adm,All,MIDDLETOWN HIGH SCHOOL,8
MIDDLETOWN HIGH SCHOOL51970,Middletown,Lake,App,All,MIDDLETOWN HIGH SCHOOL,10
MILLENNIUM HIGH SCHOOL54020,Tracy,San Joaquin,Adm,Male,MILLENNIUM HIGH SCHOOL,6
MILLENNIUM HIGH SCHOOL54020,Tracy,San Joaquin,App,Male,MILLENNIUM HIGH SCHOOL,9
MILLENNIUM HIGH SCHOOL54020,Tracy,San Joaquin,Adm,Female,MILLENNIUM HIGH SCHOOL,4
MILLENNIUM HIGH SCHOOL54020,Tracy,San Joaquin,Enr,All,MILLENNIUM HIGH SCHOOL,3
MILLENNIUM HIGH SCHOOL54020,Tracy,San Joaquin,Adm,All,MILLENNIUM HIGH SCHOOL,10
MILLENNIUM HIGH SCHOOL54020,Tracy,San Joaquin,App,All,MILLENNIUM HIGH SCHOOL,13
MILLS HIGH SCHOOL51972,Millbrae,San Mateo,Enr,Male,MILLS HIGH SCHOOL,43
MILLS HIGH SCHOOL51972,Millbrae,San Mateo,Adm,Male,MILLS HIGH SCHOOL,59
MILLS HIGH SCHOOL51972,Millbrae,San Mateo,App,Male,MILLS HIGH SCHOOL,72
MILLS HIGH SCHOOL51972,Millbrae,San Mateo,Enr,Female,MILLS HIGH SCHOOL,37
MILLS HIGH SCHOOL51972,Millbrae,San Mateo,Adm,Female,MILLS HIGH SCHOOL,63
MILLS HIGH SCHOOL51972,Millbrae,San Mateo,App,Female,MILLS HIGH SCHOOL,82
MILLS HIGH SCHOOL51972,Millbrae,San Mateo,Enr,All,MILLS HIGH SCHOOL,80
MILLS HIGH SCHOOL51972,Millbrae,San Mateo,Adm,All,MILLS HIGH SCHOOL,122
MILLS HIGH SCHOOL51972,Millbrae,San Mateo,App,All,MILLS HIGH SCHOOL,154
MILPITAS HIGH SCHOOL51978,Milpitas,Santa Clara,Enr,Male,MILPITAS HIGH SCHOOL,36
MILPITAS HIGH SCHOOL51978,Milpitas,Santa Clara,Adm,Male,MILPITAS HIGH SCHOOL,53
MILPITAS HIGH SCHOOL51978,Milpitas,Santa Clara,App,Male,MILPITAS HIGH SCHOOL,69
MILPITAS HIGH SCHOOL51978,Milpitas,Santa Clara,Enr,Female,MILPITAS HIGH SCHOOL,44
MILPITAS HIGH SCHOOL51978,Milpitas,Santa Clara,Adm,Female,MILPITAS HIGH SCHOOL,72
MILPITAS HIGH SCHOOL51978,Milpitas,Santa Clara,App,Female,MILPITAS HIGH SCHOOL,93
MILPITAS HIGH SCHOOL51978,Milpitas,Santa Clara,Enr,All,MILPITAS HIGH SCHOOL,80
MILPITAS HIGH SCHOOL51978,Milpitas,Santa Clara,Adm,All,MILPITAS HIGH SCHOOL,125
MILPITAS HIGH SCHOOL51978,Milpitas,Santa Clara,App,All,MILPITAS HIGH SCHOOL,162
MIRA COSTA HIGH SCHOOL51895,Manhattan Beach,Los Angeles,Enr,Male,MIRA COSTA HIGH SCHOOL,32
MIRA COSTA HIGH SCHOOL51895,Manhattan Beach,Los Angeles,Adm,Male,MIRA COSTA HIGH SCHOOL,93
MIRA COSTA HIGH SCHOOL51895,Manhattan Beach,Los Angeles,App,Male,MIRA COSTA HIGH SCHOOL,122
MIRA COSTA HIGH SCHOOL51895,Manhattan Beach,Los Angeles,Enr,Female,MIRA COSTA HIGH SCHOOL,39
MIRA COSTA HIGH SCHOOL51895,Manhattan Beach,Los Angeles,Adm,Female,MIRA COSTA HIGH SCHOOL,95
MIRA COSTA HIGH SCHOOL51895,Manhattan Beach,Los Angeles,App,Female,MIRA COSTA HIGH SCHOOL,122
MIRA COSTA HIGH SCHOOL51895,Manhattan Beach,Los Angeles,Enr,All,MIRA COSTA HIGH SCHOOL,71
MIRA COSTA HIGH SCHOOL51895,Manhattan Beach,Los Angeles,Adm,All,MIRA COSTA HIGH SCHOOL,188
MIRA COSTA HIGH SCHOOL51895,Manhattan Beach,Los Angeles,App,All,MIRA COSTA HIGH SCHOOL,244
MIRA LOMA HIGH SCHOOL52723,Sacramento,Sacramento,Enr,Male,MIRA LOMA HIGH SCHOOL,14
MIRA LOMA HIGH SCHOOL52723,Sacramento,Sacramento,Adm,Male,MIRA LOMA HIGH SCHOOL,27
MIRA LOMA HIGH SCHOOL52723,Sacramento,Sacramento,App,Male,MIRA LOMA HIGH SCHOOL,33
MIRA LOMA HIGH SCHOOL52723,Sacramento,Sacramento,Enr,Female,MIRA LOMA HIGH SCHOOL,18
MIRA LOMA HIGH SCHOOL52723,Sacramento,Sacramento,Adm,Female,MIRA LOMA HIGH SCHOOL,50
MIRA LOMA HIGH SCHOOL52723,Sacramento,Sacramento,App,Female,MIRA LOMA HIGH SCHOOL,67
MIRA LOMA HIGH SCHOOL52723,Sacramento,Sacramento,Enr,All,MIRA LOMA HIGH SCHOOL,32
MIRA LOMA HIGH SCHOOL52723,Sacramento,Sacramento,Adm,All,MIRA LOMA HIGH SCHOOL,77
MIRA LOMA HIGH SCHOOL52723,Sacramento,Sacramento,App,All,MIRA LOMA HIGH SCHOOL,100
MIRA MESA HIGH SCHOOL52858,San Diego,San Diego,Enr,Male,MIRA MESA HIGH SCHOOL,24
MIRA MESA HIGH SCHOOL52858,San Diego,San Diego,Adm,Male,MIRA MESA HIGH SCHOOL,40
MIRA MESA HIGH SCHOOL52858,San Diego,San Diego,App,Male,MIRA MESA HIGH SCHOOL,72
MIRA MESA HIGH SCHOOL52858,San Diego,San Diego,Enr,Female,MIRA MESA HIGH SCHOOL,24
MIRA MESA HIGH SCHOOL52858,San Diego,San Diego,Adm,Female,MIRA MESA HIGH SCHOOL,37
MIRA MESA HIGH SCHOOL52858,San Diego,San Diego,App,Female,MIRA MESA HIGH SCHOOL,57
MIRA MESA HIGH SCHOOL52858,San Diego,San Diego,Enr,All,MIRA MESA HIGH SCHOOL,48
MIRA MESA HIGH SCHOOL52858,San Diego,San Diego,Adm,All,MIRA MESA HIGH SCHOOL,77
MIRA MESA HIGH SCHOOL52858,San Diego,San Diego,App,All,MIRA MESA HIGH SCHOOL,129
MIRA MONTE HIGH SCHOOL54317,Bakersfield,Kern,Enr,Male,MIRA MONTE HIGH SCHOOL,3
MIRA MONTE HIGH SCHOOL54317,Bakersfield,Kern,Adm,Male,MIRA MONTE HIGH SCHOOL,6
MIRA MONTE HIGH SCHOOL54317,Bakersfield,Kern,App,Male,MIRA MONTE HIGH SCHOOL,10
MIRA MONTE HIGH SCHOOL54317,Bakersfield,Kern,Adm,Female,MIRA MONTE HIGH SCHOOL,12
MIRA MONTE HIGH SCHOOL54317,Bakersfield,Kern,App,Female,MIRA MONTE HIGH SCHOOL,12
MIRA MONTE HIGH SCHOOL54317,Bakersfield,Kern,Enr,All,MIRA MONTE HIGH SCHOOL,5
MIRA MONTE HIGH SCHOOL54317,Bakersfield,Kern,Adm,All,MIRA MONTE HIGH SCHOOL,18
MIRA MONTE HIGH SCHOOL54317,Bakersfield,Kern,App,All,MIRA MONTE HIGH SCHOOL,22
MIRAMONTE HIGH SCHOOL52282,Orinda,Contra Costa,Enr,Male,MIRAMONTE HIGH SCHOOL,33
MIRAMONTE HIGH SCHOOL52282,Orinda,Contra Costa,Adm,Male,MIRAMONTE HIGH SCHOOL,68
MIRAMONTE HIGH SCHOOL52282,Orinda,Contra Costa,App,Male,MIRAMONTE HIGH SCHOOL,86
MIRAMONTE HIGH SCHOOL52282,Orinda,Contra Costa,Enr,Female,MIRAMONTE HIGH SCHOOL,35
MIRAMONTE HIGH SCHOOL52282,Orinda,Contra Costa,Adm,Female,MIRAMONTE HIGH SCHOOL,77
MIRAMONTE HIGH SCHOOL52282,Orinda,Contra Costa,App,Female,MIRAMONTE HIGH SCHOOL,96
MIRAMONTE HIGH SCHOOL52282,Orinda,Contra Costa,Enr,All,MIRAMONTE HIGH SCHOOL,68
MIRAMONTE HIGH SCHOOL52282,Orinda,Contra Costa,Adm,All,MIRAMONTE HIGH SCHOOL,145
MIRAMONTE HIGH SCHOOL52282,Orinda,Contra Costa,App,All,MIRAMONTE HIGH SCHOOL,182
MISSION BAY HIGH52860,San Diego,San Diego,Enr,Male,MISSION BAY HIGH,9
MISSION BAY HIGH52860,San Diego,San Diego,Adm,Male,MISSION BAY HIGH,15
MISSION BAY HIGH52860,San Diego,San Diego,App,Male,MISSION BAY HIGH,21
MISSION BAY HIGH52860,San Diego,San Diego,Enr,Female,MISSION BAY HIGH,6
MISSION BAY HIGH52860,San Diego,San Diego,Adm,Female,MISSION BAY HIGH,10
MISSION BAY HIGH52860,San Diego,San Diego,App,Female,MISSION BAY HIGH,14
MISSION BAY HIGH52860,San Diego,San Diego,Enr,All,MISSION BAY HIGH,15
MISSION BAY HIGH52860,San Diego,San Diego,Adm,All,MISSION BAY HIGH,25
MISSION BAY HIGH52860,San Diego,San Diego,App,All,MISSION BAY HIGH,35
MISSION HILLS HIGH SCHOOL53868,San Marcos,San Diego,Enr,Male,MISSION HILLS HIGH SCHOOL,10
MISSION HILLS HIGH SCHOOL53868,San Marcos,San Diego,Adm,Male,MISSION HILLS HIGH SCHOOL,22
MISSION HILLS HIGH SCHOOL53868,San Marcos,San Diego,App,Male,MISSION HILLS HIGH SCHOOL,34
MISSION HILLS HIGH SCHOOL53868,San Marcos,San Diego,Enr,Female,MISSION HILLS HIGH SCHOOL,26
MISSION HILLS HIGH SCHOOL53868,San Marcos,San Diego,Adm,Female,MISSION HILLS HIGH SCHOOL,45
MISSION HILLS HIGH SCHOOL53868,San Marcos,San Diego,App,Female,MISSION HILLS HIGH SCHOOL,60
MISSION HILLS HIGH SCHOOL53868,San Marcos,San Diego,Enr,All,MISSION HILLS HIGH SCHOOL,36
MISSION HILLS HIGH SCHOOL53868,San Marcos,San Diego,Adm,All,MISSION HILLS HIGH SCHOOL,67
MISSION HILLS HIGH SCHOOL53868,San Marcos,San Diego,App,All,MISSION HILLS HIGH SCHOOL,94
MISSION OAK HIGH SCHOOL54248,Tulare,Tulare,Adm,Male,MISSION OAK HIGH SCHOOL,4
MISSION OAK HIGH SCHOOL54248,Tulare,Tulare,App,Male,MISSION OAK HIGH SCHOOL,6
MISSION OAK HIGH SCHOOL54248,Tulare,Tulare,Adm,Female,MISSION OAK HIGH SCHOOL,3
MISSION OAK HIGH SCHOOL54248,Tulare,Tulare,App,Female,MISSION OAK HIGH SCHOOL,6
MISSION OAK HIGH SCHOOL54248,Tulare,Tulare,Adm,All,MISSION OAK HIGH SCHOOL,7
MISSION OAK HIGH SCHOOL54248,Tulare,Tulare,App,All,MISSION OAK HIGH SCHOOL,12
MISSION SAN JOSE HIGH SCHOOL50970,Fremont,Alameda,Enr,Male,MISSION SAN JOSE HIGH SCHOOL,121
MISSION SAN JOSE HIGH SCHOOL50970,Fremont,Alameda,Adm,Male,MISSION SAN JOSE HIGH SCHOOL,184
MISSION SAN JOSE HIGH SCHOOL50970,Fremont,Alameda,App,Male,MISSION SAN JOSE HIGH SCHOOL,208
MISSION SAN JOSE HIGH SCHOOL50970,Fremont,Alameda,Enr,Female,MISSION SAN JOSE HIGH SCHOOL,86
MISSION SAN JOSE HIGH SCHOOL50970,Fremont,Alameda,Adm,Female,MISSION SAN JOSE HIGH SCHOOL,167
MISSION SAN JOSE HIGH SCHOOL50970,Fremont,Alameda,App,Female,MISSION SAN JOSE HIGH SCHOOL,195
MISSION SAN JOSE HIGH SCHOOL50970,Fremont,Alameda,Enr,All,MISSION SAN JOSE HIGH SCHOOL,207
MISSION SAN JOSE HIGH SCHOOL50970,Fremont,Alameda,Adm,All,MISSION SAN JOSE HIGH SCHOOL,351
MISSION SAN JOSE HIGH SCHOOL50970,Fremont,Alameda,App,All,MISSION SAN JOSE HIGH SCHOOL,403
MISSION SENIOR HIGH SCHOOL52980,San Francisco,San Francisco,Enr,Male,MISSION SENIOR HIGH SCHOOL,4
MISSION SENIOR HIGH SCHOOL52980,San Francisco,San Francisco,Adm,Male,MISSION SENIOR HIGH SCHOOL,15
MISSION SENIOR HIGH SCHOOL52980,San Francisco,San Francisco,App,Male,MISSION SENIOR HIGH SCHOOL,21
MISSION SENIOR HIGH SCHOOL52980,San Francisco,San Francisco,Enr,Female,MISSION SENIOR HIGH SCHOOL,16
MISSION SENIOR HIGH SCHOOL52980,San Francisco,San Francisco,Adm,Female,MISSION SENIOR HIGH SCHOOL,27
MISSION SENIOR HIGH SCHOOL52980,San Francisco,San Francisco,App,Female,MISSION SENIOR HIGH SCHOOL,37
MISSION SENIOR HIGH SCHOOL52980,San Francisco,San Francisco,Enr,All,MISSION SENIOR HIGH SCHOOL,20
MISSION SENIOR HIGH SCHOOL52980,San Francisco,San Francisco,Adm,All,MISSION SENIOR HIGH SCHOOL,42
MISSION SENIOR HIGH SCHOOL52980,San Francisco,San Francisco,App,All,MISSION SENIOR HIGH SCHOOL,58
MISSION VIEJO HIGH SCHOOL51981,Mission Viejo,Orange,Enr,Male,MISSION VIEJO HIGH SCHOOL,16
MISSION VIEJO HIGH SCHOOL51981,Mission Viejo,Orange,Adm,Male,MISSION VIEJO HIGH SCHOOL,42
MISSION VIEJO HIGH SCHOOL51981,Mission Viejo,Orange,App,Male,MISSION VIEJO HIGH SCHOOL,71
MISSION VIEJO HIGH SCHOOL51981,Mission Viejo,Orange,Enr,Female,MISSION VIEJO HIGH SCHOOL,18
MISSION VIEJO HIGH SCHOOL51981,Mission Viejo,Orange,Adm,Female,MISSION VIEJO HIGH SCHOOL,38
MISSION VIEJO HIGH SCHOOL51981,Mission Viejo,Orange,App,Female,MISSION VIEJO HIGH SCHOOL,71
MISSION VIEJO HIGH SCHOOL51981,Mission Viejo,Orange,Enr,All,MISSION VIEJO HIGH SCHOOL,34
MISSION VIEJO HIGH SCHOOL51981,Mission Viejo,Orange,Adm,All,MISSION VIEJO HIGH SCHOOL,80
MISSION VIEJO HIGH SCHOOL51981,Mission Viejo,Orange,App,All,MISSION VIEJO HIGH SCHOOL,142
MIT (MARE ISLAND TECH) ACADEMY53833,Vallejo,Solano,App,Male,MIT (MARE ISLAND TECH) ACADEMY,5
MIT (MARE ISLAND TECH) ACADEMY53833,Vallejo,Solano,App,Female,MIT (MARE ISLAND TECH) ACADEMY,5
MIT (MARE ISLAND TECH) ACADEMY53833,Vallejo,Solano,Enr,All,MIT (MARE ISLAND TECH) ACADEMY,3
MIT (MARE ISLAND TECH) ACADEMY53833,Vallejo,Solano,Adm,All,MIT (MARE ISLAND TECH) ACADEMY,4
MIT (MARE ISLAND TECH) ACADEMY53833,Vallejo,Solano,App,All,MIT (MARE ISLAND TECH) ACADEMY,10
MODESTO HIGH SCHOOL51985,Modesto,Stanislaus,Enr,Male,MODESTO HIGH SCHOOL,17
MODESTO HIGH SCHOOL51985,Modesto,Stanislaus,Adm,Male,MODESTO HIGH SCHOOL,34
MODESTO HIGH SCHOOL51985,Modesto,Stanislaus,App,Male,MODESTO HIGH SCHOOL,40
MODESTO HIGH SCHOOL51985,Modesto,Stanislaus,Enr,Female,MODESTO HIGH SCHOOL,32
MODESTO HIGH SCHOOL51985,Modesto,Stanislaus,Adm,Female,MODESTO HIGH SCHOOL,50
MODESTO HIGH SCHOOL51985,Modesto,Stanislaus,App,Female,MODESTO HIGH SCHOOL,54
MODESTO HIGH SCHOOL51985,Modesto,Stanislaus,Enr,All,MODESTO HIGH SCHOOL,49
MODESTO HIGH SCHOOL51985,Modesto,Stanislaus,Adm,All,MODESTO HIGH SCHOOL,84
MODESTO HIGH SCHOOL51985,Modesto,Stanislaus,App,All,MODESTO HIGH SCHOOL,94
MONACHE HIGH SCHOOL52513,Porterville,Tulare,Enr,Male,MONACHE HIGH SCHOOL,9
MONACHE HIGH SCHOOL52513,Porterville,Tulare,Adm,Male,MONACHE HIGH SCHOOL,16
MONACHE HIGH SCHOOL52513,Porterville,Tulare,App,Male,MONACHE HIGH SCHOOL,20
MONACHE HIGH SCHOOL52513,Porterville,Tulare,Enr,Female,MONACHE HIGH SCHOOL,10
MONACHE HIGH SCHOOL52513,Porterville,Tulare,Adm,Female,MONACHE HIGH SCHOOL,20
MONACHE HIGH SCHOOL52513,Porterville,Tulare,App,Female,MONACHE HIGH SCHOOL,25
MONACHE HIGH SCHOOL52513,Porterville,Tulare,Enr,All,MONACHE HIGH SCHOOL,19
MONACHE HIGH SCHOOL52513,Porterville,Tulare,Adm,All,MONACHE HIGH SCHOOL,36
MONACHE HIGH SCHOOL52513,Porterville,Tulare,App,All,MONACHE HIGH SCHOOL,45
MONROVIA HIGH SCHOOL52015,Monrovia,Los Angeles,Enr,Male,MONROVIA HIGH SCHOOL,9
MONROVIA HIGH SCHOOL52015,Monrovia,Los Angeles,Adm,Male,MONROVIA HIGH SCHOOL,12
MONROVIA HIGH SCHOOL52015,Monrovia,Los Angeles,App,Male,MONROVIA HIGH SCHOOL,27
MONROVIA HIGH SCHOOL52015,Monrovia,Los Angeles,Enr,Female,MONROVIA HIGH SCHOOL,18
MONROVIA HIGH SCHOOL52015,Monrovia,Los Angeles,Adm,Female,MONROVIA HIGH SCHOOL,28
MONROVIA HIGH SCHOOL52015,Monrovia,Los Angeles,App,Female,MONROVIA HIGH SCHOOL,32
MONROVIA HIGH SCHOOL52015,Monrovia,Los Angeles,Enr,All,MONROVIA HIGH SCHOOL,27
MONROVIA HIGH SCHOOL52015,Monrovia,Los Angeles,Adm,All,MONROVIA HIGH SCHOOL,40
